IncidentKey,IncidentId,CreatedAtUTC,AcknowledgedAtUTC,TriagedAtUTC,ContainedAtUTC,ResolvedAtUTC,ClosedAtUTC,CreatedDateKey,CreatedTimeKey,SourceProductKey,AssetKey,DetectionRuleKey,SeverityKey,StatusKey,AnalystKey,ClassificationKey,SLAKey,AlertKey,IncidentCount,RiskScore,AcknowledgementMinutes,TriageMinutes,ContainmentMinutes,ResolutionMinutes,RecoveryMinutes,IsEscalated,IsReopened,IsFalsePositive,SLAOverallMet,DataClassification
1885,INC-00001885,2025-02-07T15:06:24Z,2025-02-07T15:28:24Z,2025-02-07T16:12:24Z,2025-02-07T18:09:24Z,2025-02-07T18:47:24Z,2025-02-08T00:25:24Z,20250207,1505,3,1,37,3,5,3,3,3,8450,1,71.1,22.0,66.0,183.0,221.0,338.0,False,False,True,True,SYNTHETIC_DEMO_DATA
1886,INC-00001886,2025-06-18T10:17:10Z,2025-06-18T10:31:10Z,2025-06-18T11:03:10Z,2025-06-18T13:08:10Z,2025-06-18T17:17:10Z,2025-06-18T18:10:10Z,20250618,1015,1,141,35,2,5,13,1,2,9045,1,55.9,14.0,46.0,171.0,420.0,53.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1887,INC-00001887,2025-10-10T15:21:47Z,2025-10-10T15:37:47Z,2025-10-10T15:53:47Z,2025-10-10T18:13:47Z,2025-10-11T08:41:47Z,2025-10-11T19:15:47Z,20251010,1520,5,175,30,1,5,5,1,1,17450,1,34.8,16.0,32.0,172.0,1040.0,634.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1888,INC-00001888,2026-06-20T08:06:49Z,2026-06-20T08:17:49Z,2026-06-20T08:43:49Z,2026-06-20T10:40:49Z,2026-06-20T12:45:49Z,2026-06-20T23:05:49Z,20260620,805,3,149,33,4,5,1,3,4,5259,1,100,11.0,37.0,154.0,279.0,620.0,True,False,True,True,SYNTHETIC_DEMO_DATA
1889,INC-00001889,2025-03-29T10:47:05Z,2025-03-29T11:24:05Z,2025-03-29T12:22:05Z,2025-03-29T13:45:05Z,2025-03-29T21:23:05Z,2025-03-30T07:18:05Z,20250329,1045,2,61,9,1,5,9,1,1,4727,1,38.0,37.0,95.0,178.0,636.0,595.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1890,INC-00001890,2026-03-26T10:19:41Z,2026-03-26T12:28:41Z,2026-03-26T12:55:41Z,2026-03-26T16:19:41Z,2026-03-27T03:41:41Z,2026-03-27T04:08:41Z,20260326,1015,3,239,4,3,5,4,1,3,11100,1,84.8,129.0,156.0,360.0,1042.0,27.0,False,False,False,False,SYNTHETIC_DEMO_DATA
1891,INC-00001891,2025-12-15T15:07:17Z,2025-12-15T15:13:17Z,2025-12-15T15:27:17Z,2025-12-15T15:57:17Z,2025-12-15T17:30:17Z,,20251215,1505,1,154,41,4,4,16,1,4,11903,1,100,6.0,20.0,50.0,143.0,,True,False,False,True,SYNTHETIC_DEMO_DATA
1892,INC-00001892,2025-12-18T11:03:47Z,2025-12-18T11:21:47Z,2025-12-18T12:00:47Z,2025-12-18T12:27:47Z,2025-12-18T14:05:47Z,2025-12-18T21:50:47Z,20251218,1100,7,178,24,4,5,9,2,4,17267,1,99.4,18.0,57.0,84.0,182.0,465.0,True,False,True,True,SYNTHETIC_DEMO_DATA
1893,INC-00001893,2025-02-19T15:05:54Z,2025-02-19T15:34:54Z,2025-02-19T15:52:54Z,2025-02-19T19:39:54Z,2025-02-19T21:45:54Z,2025-02-20T05:25:54Z,20250219,1505,2,113,42,2,5,18,2,2,3629,1,65.8,29.0,47.0,274.0,400.0,460.0,False,False,True,True,SYNTHETIC_DEMO_DATA
1894,INC-00001894,2026-07-27T09:29:11Z,2026-07-27T09:40:11Z,2026-07-27T09:55:11Z,2026-07-27T10:25:11Z,2026-07-27T11:08:11Z,2026-07-27T13:21:11Z,20260727,925,4,72,27,2,5,11,4,2,12452,1,45.4,11.0,26.0,56.0,99.0,133.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1895,INC-00001895,2025-03-11T19:43:59Z,2025-03-11T19:57:59Z,2025-03-11T20:50:59Z,2025-03-11T22:49:59Z,2025-03-12T00:30:59Z,2025-03-12T02:22:59Z,20250311,1940,6,186,17,1,5,3,1,1,6770,1,43.3,14.0,67.0,186.0,287.0,112.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1896,INC-00001896,2025-06-11T08:39:36Z,2025-06-11T10:26:36Z,2025-06-11T10:38:36Z,2025-06-11T12:46:36Z,2025-06-11T16:27:36Z,2025-06-11T17:56:36Z,20250611,835,6,30,32,1,5,14,3,1,6345,1,42.7,107.0,119.0,247.0,468.0,89.0,False,False,True,True,SYNTHETIC_DEMO_DATA
1897,INC-00001897,2025-05-28T09:19:31Z,2025-05-28T09:27:31Z,2025-05-28T10:08:31Z,2025-05-28T11:13:31Z,2025-05-28T18:20:31Z,2025-05-28T18:33:31Z,20250528,915,1,31,18,3,5,9,1,3,11941,1,66.2,8.0,49.0,114.0,541.0,13.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1898,INC-00001898,2026-03-12T14:20:32Z,2026-03-12T14:54:32Z,2026-03-12T15:20:32Z,2026-03-12T15:44:32Z,2026-03-12T19:46:32Z,2026-03-13T02:50:32Z,20260312,1420,5,98,19,2,5,1,1,2,2141,1,50.5,34.0,60.0,84.0,326.0,424.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1899,INC-00001899,2025-10-22T07:03:36Z,2025-10-22T07:11:36Z,2025-10-22T07:18:36Z,2025-10-22T08:03:36Z,2025-10-22T08:34:36Z,2025-10-22T11:11:36Z,20251022,700,5,60,6,4,5,14,1,4,13175,1,100,8.0,15.0,60.0,91.0,157.0,True,False,False,True,SYNTHETIC_DEMO_DATA
1900,INC-00001900,2025-03-29T04:51:31Z,2025-03-29T05:03:31Z,2025-03-29T05:10:31Z,2025-03-29T05:28:31Z,2025-03-29T07:02:31Z,2025-03-29T07:34:31Z,20250329,450,2,11,26,4,5,7,3,4,4821,1,94.7,12.0,19.0,37.0,131.0,32.0,True,False,True,True,SYNTHETIC_DEMO_DATA
1901,INC-00001901,2025-11-19T07:39:15Z,2025-11-19T07:44:15Z,2025-11-19T08:02:15Z,2025-11-19T08:37:15Z,2025-11-19T11:52:15Z,2025-11-19T14:05:15Z,20251119,735,6,192,37,3,5,17,2,3,14445,1,69.2,5.0,23.0,58.0,253.0,133.0,False,False,True,True,SYNTHETIC_DEMO_DATA
1902,INC-00001902,2025-05-07T11:51:21Z,2025-05-07T12:02:21Z,2025-05-07T13:04:21Z,2025-05-07T15:50:21Z,2025-05-07T19:06:21Z,,20250507,1150,7,234,43,3,4,10,3,3,13893,1,60.5,11.0,73.0,239.0,435.0,,False,False,True,True,SYNTHETIC_DEMO_DATA
1903,INC-00001903,2025-10-30T07:02:27Z,2025-10-30T07:21:27Z,2025-10-30T07:29:27Z,2025-10-30T08:12:27Z,2025-10-30T20:45:27Z,2025-10-31T07:25:27Z,20251030,700,4,166,11,1,5,1,1,1,16126,1,43.0,19.0,27.0,70.0,823.0,640.0,True,False,False,True,SYNTHETIC_DEMO_DATA
1904,INC-00001904,2025-09-11T10:47:24Z,2025-09-11T11:07:24Z,2025-09-11T11:16:24Z,2025-09-11T11:47:24Z,2025-09-11T13:15:24Z,,20250911,1045,6,113,26,1,4,12,1,1,7377,1,50.0,20.0,29.0,60.0,148.0,,False,False,False,True,SYNTHETIC_DEMO_DATA
1905,INC-00001905,2026-04-28T12:29:24Z,2026-04-28T13:09:24Z,2026-04-28T13:20:24Z,2026-04-28T14:22:24Z,2026-04-28T16:12:24Z,,20260428,1225,1,138,10,2,4,6,4,2,1608,1,54.7,40.0,51.0,113.0,223.0,,False,False,False,True,SYNTHETIC_DEMO_DATA
1906,INC-00001906,2025-06-24T14:04:19Z,2025-06-24T14:50:19Z,2025-06-24T15:08:19Z,2025-06-24T15:55:19Z,2025-06-24T19:30:19Z,2025-06-25T05:46:19Z,20250624,1400,3,170,33,1,5,16,1,1,477,1,30.5,46.0,64.0,111.0,326.0,616.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1907,INC-00001907,2025-08-29T11:15:12Z,2025-08-29T11:39:12Z,2025-08-29T11:51:12Z,2025-08-29T13:56:12Z,,,20250829,1115,1,232,6,1,3,9,0,1,3021,1,37.6,24.0,36.0,161.0,,,False,False,False,False,SYNTHETIC_DEMO_DATA
1908,INC-00001908,2025-08-10T14:26:18Z,2025-08-10T15:13:18Z,2025-08-10T16:09:18Z,2025-08-10T17:37:18Z,2025-08-10T21:28:18Z,2025-08-11T01:52:18Z,20250810,1425,7,237,18,2,5,3,1,2,13816,1,56.1,47.0,103.0,191.0,422.0,264.0,False,True,False,True,SYNTHETIC_DEMO_DATA
1909,INC-00001909,2025-04-18T15:45:46Z,2025-04-18T16:00:46Z,2025-04-18T16:08:46Z,2025-04-18T17:49:46Z,2025-04-18T22:37:46Z,2025-04-19T10:02:46Z,20250418,1545,6,74,35,1,5,13,1,1,5539,1,36.7,15.0,23.0,124.0,412.0,685.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1910,INC-00001910,2025-05-25T22:18:03Z,2025-05-25T22:36:03Z,2025-05-25T23:06:03Z,2025-05-26T02:11:03Z,2025-05-26T04:55:03Z,2025-05-26T08:58:03Z,20250525,2215,1,76,27,2,5,7,3,2,4008,1,44.1,18.0,48.0,233.0,397.0,243.0,False,False,True,True,SYNTHETIC_DEMO_DATA
1911,INC-00001911,2025-10-05T09:51:07Z,2025-10-05T10:17:07Z,2025-10-05T10:46:07Z,2025-10-05T12:56:07Z,2025-10-05T14:28:07Z,2025-10-05T16:57:07Z,20251005,950,1,236,39,1,5,17,4,1,10109,1,42.9,26.0,55.0,185.0,277.0,149.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1912,INC-00001912,2026-05-22T13:28:43Z,2026-05-22T13:49:43Z,2026-05-22T14:13:43Z,2026-05-22T17:22:43Z,2026-05-22T20:36:43Z,2026-05-22T21:42:43Z,20260522,1325,4,181,12,2,5,11,2,2,10918,1,55.8,21.0,45.0,234.0,428.0,66.0,False,False,True,True,SYNTHETIC_DEMO_DATA
1913,INC-00001913,2025-07-11T21:02:22Z,2025-07-11T21:06:22Z,2025-07-11T21:26:22Z,2025-07-12T00:59:22Z,2025-07-12T09:16:22Z,2025-07-12T14:41:22Z,20250711,2100,6,68,44,3,5,5,3,3,15802,1,83.2,4.0,24.0,237.0,734.0,325.0,False,False,True,True,SYNTHETIC_DEMO_DATA
1914,INC-00001914,2025-12-29T12:08:17Z,2025-12-29T13:03:17Z,2025-12-29T13:34:17Z,2025-12-29T17:54:17Z,2025-12-29T19:38:17Z,2025-12-30T01:55:17Z,20251229,1205,5,173,20,2,5,15,1,2,3368,1,63.7,55.0,86.0,346.0,450.0,377.0,True,False,False,True,SYNTHETIC_DEMO_DATA
1915,INC-00001915,2026-04-17T09:22:07Z,2026-04-17T10:04:07Z,2026-04-17T10:10:07Z,2026-04-17T10:55:07Z,2026-04-17T11:21:07Z,2026-04-17T14:52:07Z,20260417,920,4,118,36,3,5,9,1,3,10523,1,71.1,42.0,48.0,93.0,119.0,211.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1916,INC-00001916,2026-05-24T20:55:21Z,2026-05-24T21:12:21Z,2026-05-24T21:34:21Z,2026-05-24T22:38:21Z,2026-05-25T03:11:21Z,2026-05-25T11:42:21Z,20260524,2055,1,176,6,2,5,1,1,2,5813,1,69.1,17.0,39.0,103.0,376.0,511.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1917,INC-00001917,2025-09-11T13:48:49Z,2025-09-11T13:49:49Z,2025-09-11T14:37:49Z,2025-09-11T16:33:49Z,2025-09-12T07:45:49Z,2025-09-12T12:40:49Z,20250911,1345,1,65,7,2,5,12,1,2,8986,1,50.2,1.0,49.0,165.0,1077.0,295.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1918,INC-00001918,2026-01-22T13:08:39Z,2026-01-22T13:51:39Z,2026-01-22T14:06:39Z,2026-01-22T22:02:39Z,2026-01-23T06:47:39Z,2026-01-23T15:03:39Z,20260122,1305,7,227,43,1,5,4,1,1,14500,1,33.3,43.0,58.0,534.0,1059.0,496.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1919,INC-00001919,2026-02-19T12:35:57Z,2026-02-19T12:42:57Z,2026-02-19T13:40:57Z,,,,20260219,1235,5,59,24,3,2,17,0,3,1762,1,75.4,7.0,65.0,,,,False,False,False,False,SYNTHETIC_DEMO_DATA
1920,INC-00001920,2026-01-09T16:25:13Z,2026-01-09T16:48:13Z,2026-01-09T17:39:13Z,2026-01-09T17:45:13Z,2026-01-10T00:26:13Z,2026-01-10T06:27:13Z,20260109,1625,7,208,6,1,5,8,1,1,2881,1,40.9,23.0,74.0,80.0,481.0,361.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1921,INC-00001921,2026-04-10T11:11:07Z,2026-04-10T11:20:07Z,2026-04-10T11:49:07Z,2026-04-10T12:14:07Z,2026-04-10T13:05:07Z,2026-04-11T00:25:07Z,20260410,1110,6,56,7,4,5,4,1,4,16534,1,95.8,9.0,38.0,63.0,114.0,680.0,True,False,False,True,SYNTHETIC_DEMO_DATA
1922,INC-00001922,2026-06-02T08:52:50Z,2026-06-02T09:41:50Z,2026-06-02T10:33:50Z,2026-06-02T12:44:50Z,2026-06-02T15:09:50Z,2026-06-02T19:22:50Z,20260602,850,5,108,23,2,5,13,1,2,6477,1,41.9,49.0,101.0,232.0,377.0,253.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1923,INC-00001923,2025-09-05T12:37:47Z,2025-09-05T12:43:47Z,2025-09-05T12:56:47Z,2025-09-05T14:33:47Z,2025-09-05T15:58:47Z,2025-09-05T19:26:47Z,20250905,1235,6,77,11,1,5,5,1,1,4854,1,53.1,6.0,19.0,116.0,201.0,208.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1924,INC-00001924,2025-04-10T07:42:37Z,2025-04-10T07:49:37Z,2025-04-10T08:13:37Z,2025-04-10T09:03:37Z,2025-04-10T11:24:37Z,2025-04-10T18:17:37Z,20250410,740,2,194,1,1,5,16,1,1,11010,1,47.5,7.0,31.0,81.0,222.0,413.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1925,INC-00001925,2025-11-14T21:19:14Z,2025-11-14T21:34:14Z,2025-11-14T21:51:14Z,2025-11-14T22:17:14Z,2025-11-15T03:27:14Z,2025-11-15T07:45:14Z,20251114,2115,3,217,28,1,5,9,3,1,13964,1,60.2,15.0,32.0,58.0,368.0,258.0,True,False,True,True,SYNTHETIC_DEMO_DATA
1926,INC-00001926,2025-04-08T11:38:59Z,2025-04-08T12:10:59Z,2025-04-08T12:24:59Z,,,,20250408,1135,2,95,4,2,2,3,0,2,11724,1,66.5,32.0,46.0,,,,False,False,False,False,SYNTHETIC_DEMO_DATA
1927,INC-00001927,2025-07-08T13:32:38Z,2025-07-08T14:16:38Z,2025-07-08T14:37:38Z,2025-07-08T16:04:38Z,2025-07-08T21:54:38Z,2025-07-09T06:56:38Z,20250708,1330,1,101,18,1,5,13,1,1,9988,1,42.9,44.0,65.0,152.0,502.0,542.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1928,INC-00001928,2025-05-15T14:34:08Z,2025-05-15T14:56:08Z,2025-05-15T15:14:08Z,2025-05-15T19:23:08Z,2025-05-15T21:04:08Z,2025-05-16T03:36:08Z,20250515,1430,5,145,1,2,5,7,1,2,5760,1,62.7,22.0,40.0,289.0,390.0,392.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1929,INC-00001929,2025-07-30T11:12:17Z,2025-07-30T11:19:17Z,2025-07-30T11:31:17Z,2025-07-30T12:56:17Z,2025-07-31T00:46:17Z,,20250730,1110,2,58,36,1,4,17,3,1,14092,1,34.2,7.0,19.0,104.0,814.0,,False,False,True,True,SYNTHETIC_DEMO_DATA
1930,INC-00001930,2025-11-18T23:41:50Z,2025-11-18T23:53:50Z,2025-11-19T00:06:50Z,2025-11-19T00:41:50Z,2025-11-19T01:59:50Z,2025-11-19T03:57:50Z,20251118,2340,1,164,5,2,5,11,1,2,3482,1,55.6,12.0,25.0,60.0,138.0,118.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1931,INC-00001931,2025-08-31T19:10:08Z,2025-08-31T19:55:08Z,2025-08-31T20:06:08Z,2025-08-31T21:59:08Z,2025-09-01T01:52:08Z,2025-09-01T10:35:08Z,20250831,1910,3,30,37,1,5,3,1,1,11717,1,38.8,45.0,56.0,169.0,402.0,523.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1932,INC-00001932,2025-06-29T07:30:57Z,2025-06-29T07:37:57Z,2025-06-29T07:55:57Z,2025-06-29T10:38:57Z,2025-06-29T11:29:57Z,2025-06-29T15:46:57Z,20250629,730,2,61,36,4,5,17,1,4,13668,1,93.1,7.0,25.0,188.0,239.0,257.0,True,False,False,False,SYNTHETIC_DEMO_DATA
1933,INC-00001933,2026-03-03T11:31:58Z,2026-03-03T11:43:58Z,2026-03-03T11:50:58Z,2026-03-03T16:58:58Z,2026-03-03T18:48:58Z,2026-03-03T19:11:58Z,20260303,1130,3,229,6,1,5,7,1,1,5202,1,32.6,12.0,19.0,327.0,437.0,23.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1934,INC-00001934,2026-03-01T18:22:36Z,2026-03-01T18:39:36Z,2026-03-01T18:56:36Z,2026-03-01T20:12:36Z,2026-03-01T21:53:36Z,2026-03-02T08:20:36Z,20260301,1820,2,216,44,1,5,18,1,1,15353,1,23.5,17.0,34.0,110.0,211.0,627.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1935,INC-00001935,2026-04-08T15:21:06Z,2026-04-08T15:39:06Z,2026-04-08T16:21:06Z,2026-04-08T18:11:06Z,2026-04-09T05:02:06Z,2026-04-09T10:20:06Z,20260408,1520,3,105,26,2,5,12,1,2,11790,1,62.1,18.0,60.0,170.0,821.0,318.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1936,INC-00001936,2025-12-14T20:13:23Z,2025-12-14T20:33:23Z,2025-12-14T21:00:23Z,2025-12-14T22:33:23Z,2025-12-14T23:31:23Z,2025-12-15T03:07:23Z,20251214,2010,6,85,21,3,5,6,1,3,5126,1,77.5,20.0,47.0,140.0,198.0,216.0,True,False,False,True,SYNTHETIC_DEMO_DATA
1937,INC-00001937,2026-05-15T05:00:14Z,2026-05-15T05:24:14Z,2026-05-15T06:06:14Z,2026-05-15T07:06:14Z,2026-05-15T13:21:14Z,2026-05-15T19:47:14Z,20260515,500,1,110,28,1,5,15,1,1,13161,1,40.5,24.0,66.0,126.0,501.0,386.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1938,INC-00001938,2025-05-29T07:42:29Z,2025-05-29T08:27:29Z,2025-05-29T08:39:29Z,2025-05-29T10:59:29Z,2025-05-29T18:04:29Z,2025-05-29T22:30:29Z,20250529,740,7,66,45,1,5,8,2,1,11442,1,34.6,45.0,57.0,197.0,622.0,266.0,False,False,True,True,SYNTHETIC_DEMO_DATA
1939,INC-00001939,2025-06-12T17:34:21Z,2025-06-12T17:41:21Z,2025-06-12T18:24:21Z,2025-06-12T19:33:21Z,2025-06-12T21:29:21Z,2025-06-13T05:44:21Z,20250612,1730,6,7,18,4,5,4,1,4,4103,1,96.7,7.0,50.0,119.0,235.0,495.0,True,False,False,True,SYNTHETIC_DEMO_DATA
1940,INC-00001940,2026-01-10T10:39:18Z,2026-01-10T13:29:18Z,2026-01-10T13:44:18Z,2026-01-10T15:36:18Z,2026-01-11T01:32:18Z,2026-01-11T03:05:18Z,20260110,1035,6,236,30,2,5,13,1,2,8294,1,49.0,170.0,185.0,297.0,893.0,93.0,False,False,False,False,SYNTHETIC_DEMO_DATA
1941,INC-00001941,2026-06-04T14:40:54Z,2026-06-04T15:34:54Z,2026-06-04T16:13:54Z,2026-06-04T16:33:54Z,2026-06-04T17:16:54Z,2026-06-05T01:05:54Z,20260604,1440,1,181,3,5,5,9,1,5,17787,1,100,54.0,93.0,113.0,156.0,469.0,True,False,False,False,SYNTHETIC_DEMO_DATA
1942,INC-00001942,2026-05-19T22:33:08Z,2026-05-19T22:41:08Z,2026-05-19T23:02:08Z,2026-05-19T23:36:08Z,2026-05-20T02:48:08Z,2026-05-20T04:30:08Z,20260519,2230,6,18,37,4,5,1,4,4,16209,1,83.0,8.0,29.0,63.0,255.0,102.0,True,False,False,True,SYNTHETIC_DEMO_DATA
1943,INC-00001943,2025-02-20T13:11:59Z,2025-02-20T13:22:59Z,2025-02-20T13:25:59Z,2025-02-20T15:05:59Z,2025-02-20T17:19:59Z,2025-02-21T03:02:59Z,20250220,1310,6,84,33,1,5,9,1,1,17591,1,36.8,11.0,14.0,114.0,248.0,583.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1944,INC-00001944,2025-02-28T17:39:17Z,2025-02-28T17:52:17Z,2025-02-28T19:08:17Z,2025-02-28T19:53:17Z,2025-02-28T22:13:17Z,2025-03-01T08:18:17Z,20250228,1735,7,23,44,2,5,3,3,2,3387,1,65.6,13.0,89.0,134.0,274.0,605.0,False,False,True,True,SYNTHETIC_DEMO_DATA
1945,INC-00001945,2026-07-15T18:23:51Z,2026-07-15T18:49:51Z,2026-07-15T19:25:51Z,2026-07-15T19:47:51Z,2026-07-16T01:08:51Z,2026-07-16T12:00:51Z,20260715,1820,1,32,30,2,5,14,1,2,10755,1,67.7,26.0,62.0,84.0,405.0,652.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1946,INC-00001946,2025-06-30T16:18:45Z,2025-06-30T16:39:45Z,2025-06-30T16:55:45Z,2025-06-30T19:39:45Z,2025-06-30T21:22:45Z,2025-07-01T07:42:45Z,20250630,1615,6,7,4,1,5,6,4,1,2016,1,38.9,21.0,37.0,201.0,304.0,620.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1947,INC-00001947,2025-05-10T12:48:25Z,2025-05-10T13:03:25Z,2025-05-10T13:44:25Z,2025-05-10T14:53:25Z,2025-05-10T19:24:25Z,2025-05-11T03:24:25Z,20250510,1245,4,141,4,2,5,18,1,2,6894,1,75.0,15.0,56.0,125.0,396.0,480.0,True,False,False,True,SYNTHETIC_DEMO_DATA
1948,INC-00001948,2025-10-02T02:54:03Z,2025-10-02T03:47:03Z,2025-10-02T04:02:03Z,2025-10-02T05:14:03Z,2025-10-02T07:25:03Z,2025-10-02T16:09:03Z,20251002,250,5,91,42,1,5,10,3,1,15674,1,48.8,53.0,68.0,140.0,271.0,524.0,False,False,True,True,SYNTHETIC_DEMO_DATA
1949,INC-00001949,2025-11-24T18:22:07Z,2025-11-24T18:47:07Z,2025-11-24T19:11:07Z,2025-11-24T19:19:07Z,2025-11-24T21:07:07Z,2025-11-25T07:15:07Z,20251124,1820,5,183,23,2,5,4,3,2,13998,1,57.7,25.0,49.0,57.0,165.0,608.0,False,False,True,True,SYNTHETIC_DEMO_DATA
1950,INC-00001950,2025-02-14T20:59:39Z,2025-02-14T21:40:39Z,2025-02-14T21:55:39Z,2025-02-14T22:13:39Z,2025-02-14T22:57:39Z,2025-02-15T08:44:39Z,20250214,2055,6,93,24,2,5,15,2,2,11056,1,53.8,41.0,56.0,74.0,118.0,587.0,False,False,True,True,SYNTHETIC_DEMO_DATA
1951,INC-00001951,2025-02-09T12:46:05Z,2025-02-09T13:07:05Z,2025-02-09T14:19:05Z,2025-02-09T15:50:05Z,2025-02-09T16:39:05Z,2025-02-09T19:57:05Z,20250209,1245,5,156,20,2,5,8,2,2,17862,1,49.2,21.0,93.0,184.0,233.0,198.0,False,False,True,True,SYNTHETIC_DEMO_DATA
1952,INC-00001952,2025-09-22T13:32:05Z,2025-09-22T13:44:05Z,2025-09-22T14:01:05Z,2025-09-22T21:01:05Z,2025-09-23T01:05:05Z,2025-09-23T11:32:05Z,20250922,1330,1,209,9,2,5,1,1,2,12871,1,53.3,12.0,29.0,449.0,693.0,627.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1953,INC-00001953,2025-10-29T01:20:14Z,2025-10-29T01:32:14Z,2025-10-29T01:49:14Z,2025-10-29T03:06:14Z,2025-10-29T04:45:14Z,2025-10-29T06:42:14Z,20251029,120,1,106,16,1,5,11,1,1,7695,1,35.8,12.0,29.0,106.0,205.0,117.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1954,INC-00001954,2026-04-10T17:52:52Z,2026-04-10T18:04:52Z,2026-04-10T18:13:52Z,2026-04-10T18:34:52Z,2026-04-10T21:22:52Z,2026-04-10T22:33:52Z,20260410,1750,5,80,14,2,5,5,1,2,14989,1,50.1,12.0,21.0,42.0,210.0,71.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1955,INC-00001955,2026-04-07T18:01:20Z,2026-04-07T18:23:20Z,2026-04-07T18:43:20Z,2026-04-07T19:06:20Z,2026-04-07T20:38:20Z,2026-04-08T01:50:20Z,20260407,1800,2,100,5,3,5,17,1,3,777,1,73.9,22.0,42.0,65.0,157.0,312.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1956,INC-00001956,2025-04-24T18:51:57Z,2025-04-24T19:03:57Z,2025-04-24T19:14:57Z,,,,20250424,1850,6,181,6,3,2,10,0,3,8895,1,72.0,12.0,23.0,,,,False,False,False,False,SYNTHETIC_DEMO_DATA
1957,INC-00001957,2026-06-07T11:20:37Z,2026-06-07T12:06:37Z,2026-06-07T12:33:37Z,2026-06-07T12:59:37Z,2026-06-07T15:57:37Z,2026-06-07T23:32:37Z,20260607,1120,3,206,43,3,5,3,1,3,9811,1,64.0,46.0,73.0,99.0,277.0,455.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1958,INC-00001958,2026-05-07T10:57:44Z,2026-05-07T12:04:44Z,2026-05-07T12:13:44Z,2026-05-07T12:22:44Z,2026-05-08T04:27:44Z,2026-05-08T08:19:44Z,20260507,1055,4,56,33,1,5,12,1,1,3684,1,49.1,67.0,76.0,85.0,1050.0,232.0,True,False,False,True,SYNTHETIC_DEMO_DATA
1959,INC-00001959,2026-07-03T19:09:50Z,2026-07-03T19:34:50Z,2026-07-03T19:43:50Z,2026-07-03T20:08:50Z,2026-07-03T23:50:50Z,2026-07-04T00:58:50Z,20260703,1905,2,125,36,3,5,7,1,3,3665,1,57.3,25.0,34.0,59.0,281.0,68.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1960,INC-00001960,2025-03-05T22:54:56Z,2025-03-05T23:28:56Z,2025-03-05T23:54:56Z,2025-03-06T00:44:56Z,2025-03-06T04:04:56Z,2025-03-06T12:33:56Z,20250305,2250,6,146,10,1,5,16,1,1,13062,1,40.6,34.0,60.0,110.0,310.0,509.0,False,False,False,True,SYNTHETIC_DEMO_DATA
1961,INC-00001961,2026-03-25T21:54:26Z,2026-03-25T22:28:26Z,2026-03-25T22:34:26Z,2026-03-26T00:51:26Z,2026-03-26T17:26:26Z,2026-03-27T02:54:26Z,20260325,2150,3,57,34,1,5,9,3,1,3890,1,40.4,34.0,40.0,177.0,1172.0,568.0,False,True,True,True,SYNTHETIC_DEMO_DATA
1962,INC-00001962,2025-10-22T11:39:44Z,2025-10-22T11:49:44Z,2025-10-22T12:09:44Z,2025-10-22T12:50:44Z,2025-10-22T16:08:44Z,2025-10-23T02:54:44Z,20251022,1135,7,11,12,2,5,3,1,2,7422,1,57.0,10.0,30.0,71.0,269.0,646.0,False,False,False,True,SYNTHETIC_DEMO_DATA
