LifecycleKey,IncidentKey,Stage,StageOrder,StageAtUTC,StageDateKey,AnalystKey,MinutesFromPreviousStage,SafeAction
6743,1193,Resolved,5,2026-03-20T02:14:59Z,20260320,5,53.0,Transição sintética para Resolved.
6744,1193,Closed,6,2026-03-20T07:34:59Z,20260320,5,320.0,Transição sintética para Closed.
6745,1194,Created,1,2025-09-12T07:09:50Z,20250912,0,,Transição sintética para Created.
6746,1194,Acknowledged,2,2025-09-12T07:44:50Z,20250912,0,35.0,Transição sintética para Acknowledged.
6747,1194,Triaged,3,2025-09-12T09:10:50Z,20250912,0,86.0,Transição sintética para Triaged.
6748,1194,Contained,4,2025-09-12T10:18:50Z,20250912,0,68.0,Transição sintética para Contained.
6749,1194,Resolved,5,2025-09-12T13:11:50Z,20250912,0,173.0,Transição sintética para Resolved.
6750,1194,Closed,6,2025-09-12T13:30:50Z,20250912,0,19.0,Transição sintética para Closed.
6751,1195,Created,1,2026-04-08T04:34:41Z,20260408,8,,Transição sintética para Created.
6752,1195,Acknowledged,2,2026-04-08T04:43:41Z,20260408,8,9.0,Transição sintética para Acknowledged.
6753,1195,Triaged,3,2026-04-08T06:29:41Z,20260408,8,106.0,Transição sintética para Triaged.
6754,1195,Contained,4,2026-04-08T07:22:41Z,20260408,8,53.0,Transição sintética para Contained.
6755,1195,Resolved,5,2026-04-08T10:23:41Z,20260408,8,181.0,Transição sintética para Resolved.
6756,1195,Closed,6,2026-04-08T16:16:41Z,20260408,8,353.0,Transição sintética para Closed.
6757,1196,Created,1,2025-04-22T15:21:29Z,20250422,2,,Transição sintética para Created.
6758,1196,Acknowledged,2,2025-04-22T15:29:29Z,20250422,2,8.0,Transição sintética para Acknowledged.
6759,1196,Triaged,3,2025-04-22T15:35:29Z,20250422,2,6.0,Transição sintética para Triaged.
6760,1196,Contained,4,2025-04-22T16:23:29Z,20250422,2,48.0,Transição sintética para Contained.
6761,1196,Resolved,5,2025-04-22T16:48:29Z,20250422,2,25.0,Transição sintética para Resolved.
6762,1196,Closed,6,2025-04-22T23:56:29Z,20250422,2,428.0,Transição sintética para Closed.
6763,1197,Created,1,2026-02-05T06:55:16Z,20260205,12,,Transição sintética para Created.
6764,1197,Acknowledged,2,2026-02-05T07:11:16Z,20260205,12,16.0,Transição sintética para Acknowledged.
6765,1197,Triaged,3,2026-02-05T07:30:16Z,20260205,12,19.0,Transição sintética para Triaged.
6766,1197,Contained,4,2026-02-05T08:07:16Z,20260205,12,37.0,Transição sintética para Contained.
6767,1197,Resolved,5,2026-02-05T09:15:16Z,20260205,12,68.0,Transição sintética para Resolved.
6768,1197,Closed,6,2026-02-05T13:05:16Z,20260205,12,230.0,Transição sintética para Closed.
6769,1198,Created,1,2026-04-29T07:53:06Z,20260429,5,,Transição sintética para Created.
6770,1198,Acknowledged,2,2026-04-29T08:06:06Z,20260429,5,13.0,Transição sintética para Acknowledged.
6771,1198,Triaged,3,2026-04-29T08:16:06Z,20260429,5,10.0,Transição sintética para Triaged.
6772,1198,Contained,4,2026-04-29T09:02:06Z,20260429,5,46.0,Transição sintética para Contained.
6773,1198,Resolved,5,2026-04-29T13:31:06Z,20260429,5,269.0,Transição sintética para Resolved.
6774,1199,Created,1,2026-01-23T08:31:05Z,20260123,16,,Transição sintética para Created.
6775,1199,Acknowledged,2,2026-01-23T08:48:05Z,20260123,16,17.0,Transição sintética para Acknowledged.
6776,1199,Triaged,3,2026-01-23T09:13:05Z,20260123,16,25.0,Transição sintética para Triaged.
6777,1199,Contained,4,2026-01-23T10:09:05Z,20260123,16,56.0,Transição sintética para Contained.
6778,1199,Resolved,5,2026-01-23T11:39:05Z,20260123,16,90.0,Transição sintética para Resolved.
6779,1199,Closed,6,2026-01-23T20:36:05Z,20260123,16,537.0,Transição sintética para Closed.
6780,1200,Created,1,2026-04-24T15:31:05Z,20260424,10,,Transição sintética para Created.
6781,1200,Acknowledged,2,2026-04-24T16:02:05Z,20260424,10,31.0,Transição sintética para Acknowledged.
6782,1200,Triaged,3,2026-04-24T16:11:05Z,20260424,10,9.0,Transição sintética para Triaged.
6783,1200,Contained,4,2026-04-24T16:38:05Z,20260424,10,27.0,Transição sintética para Contained.
6784,1200,Resolved,5,2026-04-25T06:38:05Z,20260425,10,840.0,Transição sintética para Resolved.
6785,1200,Closed,6,2026-04-25T11:18:05Z,20260425,10,280.0,Transição sintética para Closed.
6786,1201,Created,1,2025-06-03T11:57:57Z,20250603,1,,Transição sintética para Created.
6787,1201,Acknowledged,2,2025-06-03T12:23:57Z,20250603,1,26.0,Transição sintética para Acknowledged.
6788,1201,Triaged,3,2025-06-03T12:55:57Z,20250603,1,32.0,Transição sintética para Triaged.
6789,1201,Contained,4,2025-06-03T13:23:57Z,20250603,1,28.0,Transição sintética para Contained.
6790,1201,Resolved,5,2025-06-03T22:24:57Z,20250603,1,541.0,Transição sintética para Resolved.
6791,1201,Closed,6,2025-06-04T07:06:57Z,20250604,1,522.0,Transição sintética para Closed.
6792,1202,Created,1,2025-08-28T10:32:07Z,20250828,14,,Transição sintética para Created.
6793,1202,Acknowledged,2,2025-08-28T10:43:07Z,20250828,14,11.0,Transição sintética para Acknowledged.
6794,1202,Triaged,3,2025-08-28T11:22:07Z,20250828,14,39.0,Transição sintética para Triaged.
6795,1202,Contained,4,2025-08-28T12:36:07Z,20250828,14,74.0,Transição sintética para Contained.
6796,1202,Resolved,5,2025-08-28T14:29:07Z,20250828,14,113.0,Transição sintética para Resolved.
6797,1203,Created,1,2026-02-25T19:00:45Z,20260225,5,,Transição sintética para Created.
6798,1203,Acknowledged,2,2026-02-25T19:22:45Z,20260225,5,22.0,Transição sintética para Acknowledged.
6799,1203,Triaged,3,2026-02-25T19:45:45Z,20260225,5,23.0,Transição sintética para Triaged.
6800,1203,Contained,4,2026-02-25T20:40:45Z,20260225,5,55.0,Transição sintética para Contained.
6801,1203,Resolved,5,2026-02-26T01:29:45Z,20260226,5,289.0,Transição sintética para Resolved.
6802,1203,Closed,6,2026-02-26T03:43:45Z,20260226,5,134.0,Transição sintética para Closed.
6803,1204,Created,1,2025-09-05T11:14:26Z,20250905,16,,Transição sintética para Created.
6804,1204,Acknowledged,2,2025-09-05T12:34:26Z,20250905,16,80.0,Transição sintética para Acknowledged.
6805,1204,Triaged,3,2025-09-05T12:42:26Z,20250905,16,8.0,Transição sintética para Triaged.
6806,1204,Contained,4,2025-09-05T14:54:26Z,20250905,16,132.0,Transição sintética para Contained.
6807,1204,Resolved,5,2025-09-05T21:25:26Z,20250905,16,391.0,Transição sintética para Resolved.
6808,1204,Closed,6,2025-09-06T07:59:26Z,20250906,16,634.0,Transição sintética para Closed.
6809,1205,Created,1,2025-07-08T17:47:37Z,20250708,11,,Transição sintética para Created.
6810,1205,Acknowledged,2,2025-07-08T18:47:37Z,20250708,11,60.0,Transição sintética para Acknowledged.
6811,1205,Triaged,3,2025-07-08T19:50:37Z,20250708,11,63.0,Transição sintética para Triaged.
6812,1205,Contained,4,2025-07-08T21:00:37Z,20250708,11,70.0,Transição sintética para Contained.
6813,1205,Resolved,5,2025-07-09T04:20:37Z,20250709,11,440.0,Transição sintética para Resolved.
6814,1205,Closed,6,2025-07-09T13:15:37Z,20250709,11,535.0,Transição sintética para Closed.
6815,1206,Created,1,2026-02-28T18:24:58Z,20260228,4,,Transição sintética para Created.
6816,1206,Acknowledged,2,2026-02-28T18:48:58Z,20260228,4,24.0,Transição sintética para Acknowledged.
6817,1206,Triaged,3,2026-02-28T19:28:58Z,20260228,4,40.0,Transição sintética para Triaged.
6818,1206,Contained,4,2026-02-28T19:53:58Z,20260228,4,25.0,Transição sintética para Contained.
6819,1206,Resolved,5,2026-03-01T01:47:58Z,20260301,4,354.0,Transição sintética para Resolved.
6820,1206,Closed,6,2026-03-01T06:11:58Z,20260301,4,264.0,Transição sintética para Closed.
6821,1207,Created,1,2026-04-19T17:27:33Z,20260419,16,,Transição sintética para Created.
6822,1207,Acknowledged,2,2026-04-19T17:37:33Z,20260419,16,10.0,Transição sintética para Acknowledged.
6823,1207,Triaged,3,2026-04-19T18:01:33Z,20260419,16,24.0,Transição sintética para Triaged.
6824,1207,Contained,4,2026-04-19T18:44:33Z,20260419,16,43.0,Transição sintética para Contained.
6825,1207,Resolved,5,2026-04-19T20:55:33Z,20260419,16,131.0,Transição sintética para Resolved.
6826,1207,Closed,6,2026-04-19T22:36:33Z,20260419,16,101.0,Transição sintética para Closed.
6827,1208,Created,1,2026-02-20T21:30:08Z,20260220,8,,Transição sintética para Created.
6828,1208,Acknowledged,2,2026-02-20T22:02:08Z,20260220,8,32.0,Transição sintética para Acknowledged.
6829,1208,Triaged,3,2026-02-20T22:12:08Z,20260220,8,10.0,Transição sintética para Triaged.
6830,1208,Contained,4,2026-02-21T01:30:08Z,20260221,8,198.0,Transição sintética para Contained.
6831,1208,Resolved,5,2026-02-21T05:01:08Z,20260221,8,211.0,Transição sintética para Resolved.
6832,1208,Closed,6,2026-02-21T07:14:08Z,20260221,8,133.0,Transição sintética para Closed.
6833,1209,Created,1,2025-06-26T16:13:02Z,20250626,1,,Transição sintética para Created.
6834,1209,Acknowledged,2,2025-06-26T17:35:02Z,20250626,1,82.0,Transição sintética para Acknowledged.
6835,1209,Triaged,3,2025-06-26T17:52:02Z,20250626,1,17.0,Transição sintética para Triaged.
6836,1209,Contained,4,2025-06-26T18:59:02Z,20250626,1,67.0,Transição sintética para Contained.
6837,1209,Resolved,5,2025-06-26T20:11:02Z,20250626,1,72.0,Transição sintética para Resolved.
6838,1209,Closed,6,2025-06-27T01:45:02Z,20250627,1,334.0,Transição sintética para Closed.
6839,1210,Created,1,2026-02-17T09:48:44Z,20260217,10,,Transição sintética para Created.
6840,1210,Acknowledged,2,2026-02-17T10:21:44Z,20260217,10,33.0,Transição sintética para Acknowledged.
6841,1210,Triaged,3,2026-02-17T11:00:44Z,20260217,10,39.0,Transição sintética para Triaged.
6842,1210,Contained,4,2026-02-17T11:44:44Z,20260217,10,44.0,Transição sintética para Contained.
6843,1210,Resolved,5,2026-02-17T18:54:44Z,20260217,10,430.0,Transição sintética para Resolved.
6844,1210,Closed,6,2026-02-18T03:34:44Z,20260218,10,520.0,Transição sintética para Closed.
6845,1211,Created,1,2026-03-31T09:25:37Z,20260331,5,,Transição sintética para Created.
6846,1211,Acknowledged,2,2026-03-31T09:44:37Z,20260331,5,19.0,Transição sintética para Acknowledged.
6847,1211,Triaged,3,2026-03-31T10:21:37Z,20260331,5,37.0,Transição sintética para Triaged.
6848,1211,Contained,4,2026-03-31T11:00:37Z,20260331,5,39.0,Transição sintética para Contained.
6849,1211,Resolved,5,2026-03-31T11:46:37Z,20260331,5,46.0,Transição sintética para Resolved.
6850,1212,Created,1,2026-06-17T09:48:57Z,20260617,15,,Transição sintética para Created.
6851,1213,Created,1,2026-01-15T19:01:55Z,20260115,10,,Transição sintética para Created.
6852,1213,Acknowledged,2,2026-01-15T19:05:55Z,20260115,10,4.0,Transição sintética para Acknowledged.
6853,1213,Triaged,3,2026-01-15T19:27:55Z,20260115,10,22.0,Transição sintética para Triaged.
6854,1213,Contained,4,2026-01-15T19:45:55Z,20260115,10,18.0,Transição sintética para Contained.
6855,1213,Resolved,5,2026-01-15T21:27:55Z,20260115,10,102.0,Transição sintética para Resolved.
6856,1213,Closed,6,2026-01-16T04:15:55Z,20260116,10,408.0,Transição sintética para Closed.
6857,1214,Created,1,2025-10-23T18:24:31Z,20251023,18,,Transição sintética para Created.
6858,1214,Acknowledged,2,2025-10-23T19:38:31Z,20251023,18,74.0,Transição sintética para Acknowledged.
6859,1214,Triaged,3,2025-10-23T20:12:31Z,20251023,18,34.0,Transição sintética para Triaged.
6860,1214,Contained,4,2025-10-23T22:05:31Z,20251023,18,113.0,Transição sintética para Contained.
6861,1214,Resolved,5,2025-10-24T05:18:31Z,20251024,18,433.0,Transição sintética para Resolved.
6862,1214,Closed,6,2025-10-24T14:49:31Z,20251024,18,571.0,Transição sintética para Closed.
6863,1215,Created,1,2025-08-11T12:14:59Z,20250811,11,,Transição sintética para Created.
6864,1215,Acknowledged,2,2025-08-11T12:45:59Z,20250811,11,31.0,Transição sintética para Acknowledged.
6865,1215,Triaged,3,2025-08-11T13:06:59Z,20250811,11,21.0,Transição sintética para Triaged.
6866,1215,Contained,4,2025-08-11T16:15:59Z,20250811,11,189.0,Transição sintética para Contained.
6867,1215,Resolved,5,2025-08-11T18:49:59Z,20250811,11,154.0,Transição sintética para Resolved.
6868,1215,Closed,6,2025-08-11T23:54:59Z,20250811,11,305.0,Transição sintética para Closed.
6869,1216,Created,1,2026-01-19T13:58:13Z,20260119,4,,Transição sintética para Created.
6870,1216,Acknowledged,2,2026-01-19T14:13:13Z,20260119,4,15.0,Transição sintética para Acknowledged.
6871,1216,Triaged,3,2026-01-19T14:23:13Z,20260119,4,10.0,Transição sintética para Triaged.
6872,1216,Contained,4,2026-01-19T15:19:13Z,20260119,4,56.0,Transição sintética para Contained.
6873,1216,Resolved,5,2026-01-19T16:49:13Z,20260119,4,90.0,Transição sintética para Resolved.
6874,1216,Closed,6,2026-01-19T21:04:13Z,20260119,4,255.0,Transição sintética para Closed.
6875,1217,Created,1,2026-04-29T08:47:26Z,20260429,16,,Transição sintética para Created.
6876,1217,Acknowledged,2,2026-04-29T09:10:26Z,20260429,16,23.0,Transição sintética para Acknowledged.
6877,1217,Triaged,3,2026-04-29T09:37:26Z,20260429,16,27.0,Transição sintética para Triaged.
6878,1217,Contained,4,2026-04-29T10:13:26Z,20260429,16,36.0,Transição sintética para Contained.
6879,1217,Resolved,5,2026-04-29T11:39:26Z,20260429,16,86.0,Transição sintética para Resolved.
6880,1218,Created,1,2025-09-26T09:52:09Z,20250926,10,,Transição sintética para Created.
6881,1218,Acknowledged,2,2025-09-26T10:14:09Z,20250926,10,22.0,Transição sintética para Acknowledged.
6882,1218,Triaged,3,2025-09-26T10:41:09Z,20250926,10,27.0,Transição sintética para Triaged.
6883,1218,Contained,4,2025-09-26T11:16:09Z,20250926,10,35.0,Transição sintética para Contained.
6884,1218,Resolved,5,2025-09-26T13:27:09Z,20250926,10,131.0,Transição sintética para Resolved.
6885,1218,Closed,6,2025-09-27T00:02:09Z,20250927,10,635.0,Transição sintética para Closed.
6886,1219,Created,1,2026-03-14T18:10:31Z,20260314,1,,Transição sintética para Created.
6887,1219,Acknowledged,2,2026-03-14T19:06:31Z,20260314,1,56.0,Transição sintética para Acknowledged.
6888,1219,Triaged,3,2026-03-14T19:19:31Z,20260314,1,13.0,Transição sintética para Triaged.
6889,1219,Contained,4,2026-03-14T20:08:31Z,20260314,1,49.0,Transição sintética para Contained.
6890,1219,Resolved,5,2026-03-14T21:33:31Z,20260314,1,85.0,Transição sintética para Resolved.
6891,1219,Closed,6,2026-03-15T07:31:31Z,20260315,1,598.0,Transição sintética para Closed.
6892,1220,Created,1,2026-07-11T17:19:37Z,20260711,12,,Transição sintética para Created.
6893,1220,Acknowledged,2,2026-07-11T17:30:37Z,20260711,12,11.0,Transição sintética para Acknowledged.
6894,1220,Triaged,3,2026-07-11T17:36:37Z,20260711,12,6.0,Transição sintética para Triaged.
6895,1220,Contained,4,2026-07-11T18:31:37Z,20260711,12,55.0,Transição sintética para Contained.
6896,1220,Resolved,5,2026-07-12T02:56:37Z,20260712,12,505.0,Transição sintética para Resolved.
6897,1221,Created,1,2026-05-01T14:25:56Z,20260501,5,,Transição sintética para Created.
6898,1221,Acknowledged,2,2026-05-01T14:47:56Z,20260501,5,22.0,Transição sintética para Acknowledged.
6899,1221,Triaged,3,2026-05-01T15:16:56Z,20260501,5,29.0,Transição sintética para Triaged.
6900,1221,Contained,4,2026-05-01T17:39:56Z,20260501,5,143.0,Transição sintética para Contained.
6901,1221,Resolved,5,2026-05-01T21:44:56Z,20260501,5,245.0,Transição sintética para Resolved.
6902,1221,Closed,6,2026-05-02T04:31:56Z,20260502,5,407.0,Transição sintética para Closed.
6903,1222,Created,1,2026-06-09T08:51:17Z,20260609,17,,Transição sintética para Created.
6904,1222,Acknowledged,2,2026-06-09T09:35:17Z,20260609,17,44.0,Transição sintética para Acknowledged.
6905,1222,Triaged,3,2026-06-09T10:20:17Z,20260609,17,45.0,Transição sintética para Triaged.
6906,1222,Contained,4,2026-06-09T13:19:17Z,20260609,17,179.0,Transição sintética para Contained.
6907,1222,Resolved,5,2026-06-09T16:30:17Z,20260609,17,191.0,Transição sintética para Resolved.
6908,1222,Closed,6,2026-06-10T03:26:17Z,20260610,17,656.0,Transição sintética para Closed.
6909,1223,Created,1,2026-03-13T13:50:51Z,20260313,9,,Transição sintética para Created.
6910,1223,Acknowledged,2,2026-03-13T14:25:51Z,20260313,9,35.0,Transição sintética para Acknowledged.
6911,1223,Triaged,3,2026-03-13T14:34:51Z,20260313,9,9.0,Transição sintética para Triaged.
6912,1223,Contained,4,2026-03-13T18:27:51Z,20260313,9,233.0,Transição sintética para Contained.
6913,1223,Resolved,5,2026-03-13T20:17:51Z,20260313,9,110.0,Transição sintética para Resolved.
6914,1223,Closed,6,2026-03-13T21:37:51Z,20260313,9,80.0,Transição sintética para Closed.
6915,1224,Created,1,2025-06-15T07:01:10Z,20250615,5,,Transição sintética para Created.
6916,1224,Acknowledged,2,2025-06-15T07:10:10Z,20250615,5,9.0,Transição sintética para Acknowledged.
6917,1224,Triaged,3,2025-06-15T07:34:10Z,20250615,5,24.0,Transição sintética para Triaged.
6918,1224,Contained,4,2025-06-15T08:46:10Z,20250615,5,72.0,Transição sintética para Contained.
6919,1224,Resolved,5,2025-06-15T10:10:10Z,20250615,5,84.0,Transição sintética para Resolved.
6920,1224,Closed,6,2025-06-15T20:20:10Z,20250615,5,610.0,Transição sintética para Closed.
6921,1225,Created,1,2025-10-24T07:06:15Z,20251024,15,,Transição sintética para Created.
6922,1225,Acknowledged,2,2025-10-24T07:20:15Z,20251024,15,14.0,Transição sintética para Acknowledged.
6923,1225,Triaged,3,2025-10-24T07:39:15Z,20251024,15,19.0,Transição sintética para Triaged.
6924,1225,Contained,4,2025-10-24T08:52:15Z,20251024,15,73.0,Transição sintética para Contained.
6925,1225,Resolved,5,2025-10-24T14:12:15Z,20251024,15,320.0,Transição sintética para Resolved.
6926,1225,Closed,6,2025-10-24T22:12:15Z,20251024,15,480.0,Transição sintética para Closed.
6927,1226,Created,1,2026-06-25T09:00:15Z,20260625,8,,Transição sintética para Created.
6928,1226,Acknowledged,2,2026-06-25T10:09:15Z,20260625,8,69.0,Transição sintética para Acknowledged.
6929,1226,Triaged,3,2026-06-25T10:17:15Z,20260625,8,8.0,Transição sintética para Triaged.
6930,1226,Contained,4,2026-06-25T13:47:15Z,20260625,8,210.0,Transição sintética para Contained.
