SLAFactKey,IncidentKey,SLAKey,AcknowledgeTargetMinutes,AcknowledgeActualMinutes,AcknowledgeMet,ContainTargetMinutes,ContainActualMinutes,ContainMet,ResolveTargetMinutes,ResolveActualMinutes,ResolveMet,OverallMet
2032,2032,5,15,4.0,True,60,37.0,True,240,79.0,True,True
2033,2033,3,60,9.0,True,360,478.0,False,1440,557.0,True,False
2034,2034,2,120,10.0,True,720,223.0,True,2880,,False,False
2035,2035,1,240,11.0,True,1440,154.0,True,4320,320.0,True,True
2036,2036,4,30,17.0,True,180,114.0,True,720,166.0,True,True
2037,2037,2,120,16.0,True,720,141.0,True,2880,924.0,True,True
2038,2038,1,240,18.0,True,1440,75.0,True,4320,287.0,True,True
2039,2039,1,240,29.0,True,1440,164.0,True,4320,729.0,True,True
2040,2040,2,120,18.0,True,720,181.0,True,2880,226.0,True,True
2041,2041,3,60,12.0,True,360,202.0,True,1440,307.0,True,True
2042,2042,3,60,8.0,True,360,190.0,True,1440,252.0,True,True
2043,2043,1,240,66.0,True,1440,254.0,True,4320,1063.0,True,True
2044,2044,2,120,39.0,True,720,142.0,True,2880,538.0,True,True
2045,2045,1,240,48.0,True,1440,347.0,True,4320,1036.0,True,True
2046,2046,4,30,21.0,True,180,178.0,True,720,330.0,True,True
2047,2047,1,240,65.0,True,1440,176.0,True,4320,259.0,True,True
2048,2048,1,240,22.0,True,1440,97.0,True,4320,318.0,True,True
2049,2049,2,120,10.0,True,720,211.0,True,2880,290.0,True,True
2050,2050,1,240,16.0,True,1440,182.0,True,4320,249.0,True,True
2051,2051,4,30,6.0,True,180,75.0,True,720,92.0,True,True
2052,2052,1,240,33.0,True,1440,,False,4320,,False,False
2053,2053,4,30,4.0,True,180,120.0,True,720,614.0,True,True
2054,2054,1,240,17.0,True,1440,84.0,True,4320,192.0,True,True
2055,2055,1,240,20.0,True,1440,392.0,True,4320,709.0,True,True
2056,2056,2,120,7.0,True,720,198.0,True,2880,340.0,True,True
2057,2057,3,60,48.0,True,360,349.0,True,1440,585.0,True,True
2058,2058,2,120,5.0,True,720,68.0,True,2880,216.0,True,True
2059,2059,2,120,61.0,True,720,435.0,True,2880,672.0,True,True
2060,2060,1,240,33.0,True,1440,135.0,True,4320,268.0,True,True
2061,2061,1,240,16.0,True,1440,213.0,True,4320,867.0,True,True
2062,2062,1,240,31.0,True,1440,102.0,True,4320,496.0,True,True
2063,2063,1,240,76.0,True,1440,136.0,True,4320,249.0,True,True
2064,2064,3,60,16.0,True,360,55.0,True,1440,69.0,True,True
2065,2065,5,15,55.0,False,60,89.0,False,240,218.0,True,False
2066,2066,2,120,30.0,True,720,129.0,True,2880,580.0,True,True
2067,2067,1,240,23.0,True,1440,84.0,True,4320,145.0,True,True
2068,2068,1,240,34.0,True,1440,439.0,True,4320,537.0,True,True
2069,2069,2,120,14.0,True,720,282.0,True,2880,575.0,True,True
2070,2070,4,30,40.0,False,180,82.0,True,720,134.0,True,False
2071,2071,1,240,81.0,True,1440,136.0,True,4320,333.0,True,True
2072,2072,2,120,2.0,True,720,65.0,True,2880,205.0,True,True
2073,2073,1,240,30.0,True,1440,111.0,True,4320,210.0,True,True
2074,2074,2,120,8.0,True,720,182.0,True,2880,906.0,True,True
2075,2075,5,15,18.0,False,60,98.0,False,240,128.0,True,False
2076,2076,1,240,15.0,True,1440,137.0,True,4320,156.0,True,True
2077,2077,1,240,31.0,True,1440,156.0,True,4320,738.0,True,True
2078,2078,1,240,11.0,True,1440,210.0,True,4320,711.0,True,True
2079,2079,3,60,6.0,True,360,126.0,True,1440,251.0,True,True
2080,2080,2,120,13.0,True,720,107.0,True,2880,312.0,True,True
2081,2081,1,240,10.0,True,1440,37.0,True,4320,159.0,True,True
2082,2082,4,30,10.0,True,180,84.0,True,720,153.0,True,True
2083,2083,4,30,15.0,True,180,103.0,True,720,255.0,True,True
2084,2084,1,240,5.0,True,1440,142.0,True,4320,481.0,True,True
2085,2085,2,120,11.0,True,720,75.0,True,2880,425.0,True,True
2086,2086,1,240,7.0,True,1440,99.0,True,4320,505.0,True,True
2087,2087,3,60,16.0,True,360,82.0,True,1440,157.0,True,True
2088,2088,2,120,28.0,True,720,64.0,True,2880,219.0,True,True
2089,2089,1,240,63.0,True,1440,178.0,True,4320,582.0,True,True
2090,2090,1,240,24.0,True,1440,111.0,True,4320,417.0,True,True
2091,2091,1,240,57.0,True,1440,266.0,True,4320,421.0,True,True
2092,2092,1,240,30.0,True,1440,348.0,True,4320,382.0,True,True
2093,2093,3,60,17.0,True,360,138.0,True,1440,220.0,True,True
2094,2094,3,60,45.0,True,360,274.0,True,1440,465.0,True,True
2095,2095,2,120,14.0,True,720,261.0,True,2880,940.0,True,True
2096,2096,3,60,58.0,True,360,189.0,True,1440,313.0,True,True
2097,2097,2,120,201.0,False,720,330.0,True,2880,407.0,True,False
2098,2098,4,30,4.0,True,180,154.0,True,720,237.0,True,True
2099,2099,3,60,4.0,True,360,256.0,True,1440,414.0,True,True
2100,2100,1,240,56.0,True,1440,265.0,True,4320,346.0,True,True
2101,2101,2,120,52.0,True,720,168.0,True,2880,290.0,True,True
2102,2102,2,120,27.0,True,720,490.0,True,2880,546.0,True,True
2103,2103,4,30,25.0,True,180,171.0,True,720,226.0,True,True
2104,2104,2,120,9.0,True,720,45.0,True,2880,457.0,True,True
2105,2105,1,240,27.0,True,1440,297.0,True,4320,372.0,True,True
2106,2106,2,120,9.0,True,720,88.0,True,2880,167.0,True,True
2107,2107,5,15,13.0,True,60,28.0,True,240,170.0,True,True
2108,2108,1,240,13.0,True,1440,159.0,True,4320,622.0,True,True
2109,2109,3,60,13.0,True,360,,False,1440,,False,False
2110,2110,3,60,16.0,True,360,101.0,True,1440,187.0,True,True
2111,2111,5,15,50.0,False,60,209.0,False,240,275.0,False,False
2112,2112,1,240,20.0,True,1440,138.0,True,4320,485.0,True,True
2113,2113,1,240,,False,1440,,False,4320,,False,False
2114,2114,2,120,14.0,True,720,92.0,True,2880,203.0,True,True
2115,2115,1,240,15.0,True,1440,79.0,True,4320,290.0,True,True
2116,2116,1,240,31.0,True,1440,107.0,True,4320,370.0,True,True
2117,2117,1,240,28.0,True,1440,129.0,True,4320,461.0,True,True
2118,2118,4,30,17.0,True,180,98.0,True,720,537.0,True,True
2119,2119,4,30,,False,180,,False,720,,False,False
2120,2120,2,120,12.0,True,720,93.0,True,2880,324.0,True,True
2121,2121,2,120,15.0,True,720,99.0,True,2880,526.0,True,True
2122,2122,2,120,9.0,True,720,122.0,True,2880,142.0,True,True
2123,2123,1,240,18.0,True,1440,180.0,True,4320,614.0,True,True
2124,2124,3,60,18.0,True,360,,False,1440,,False,False
2125,2125,4,30,19.0,True,180,144.0,True,720,263.0,True,True
2126,2126,2,120,41.0,True,720,129.0,True,2880,323.0,True,True
2127,2127,1,240,18.0,True,1440,367.0,True,4320,669.0,True,True
2128,2128,1,240,29.0,True,1440,251.0,True,4320,431.0,True,True
2129,2129,1,240,91.0,True,1440,181.0,True,4320,1095.0,True,True
2130,2130,2,120,40.0,True,720,187.0,True,2880,305.0,True,True
2131,2131,3,60,8.0,True,360,126.0,True,1440,171.0,True,True
2132,2132,2,120,13.0,True,720,56.0,True,2880,172.0,True,True
2133,2133,1,240,17.0,True,1440,239.0,True,4320,533.0,True,True
2134,2134,3,60,21.0,True,360,94.0,True,1440,199.0,True,True
2135,2135,4,30,9.0,True,180,53.0,True,720,215.0,True,True
2136,2136,3,60,8.0,True,360,84.0,True,1440,135.0,True,True
2137,2137,2,120,28.0,True,720,124.0,True,2880,150.0,True,True
2138,2138,1,240,12.0,True,1440,47.0,True,4320,557.0,True,True
2139,2139,4,30,6.0,True,180,141.0,True,720,276.0,True,True
2140,2140,1,240,27.0,True,1440,54.0,True,4320,142.0,True,True
2141,2141,2,120,22.0,True,720,91.0,True,2880,162.0,True,True
2142,2142,1,240,12.0,True,1440,74.0,True,4320,647.0,True,True
2143,2143,1,240,188.0,True,1440,574.0,True,4320,672.0,True,True
2144,2144,2,120,50.0,True,720,153.0,True,2880,744.0,True,True
2145,2145,1,240,29.0,True,1440,108.0,True,4320,261.0,True,True
2146,2146,1,240,26.0,True,1440,97.0,True,4320,200.0,True,True
2147,2147,1,240,50.0,True,1440,173.0,True,4320,1018.0,True,True
2148,2148,1,240,46.0,True,1440,217.0,True,4320,237.0,True,True
2149,2149,4,30,23.0,True,180,146.0,True,720,194.0,True,True
2150,2150,2,120,27.0,True,720,270.0,True,2880,554.0,True,True
2151,2151,2,120,9.0,True,720,269.0,True,2880,417.0,True,True
2152,2152,3,60,,False,360,,False,1440,,False,False
2153,2153,2,120,24.0,True,720,123.0,True,2880,223.0,True,True
2154,2154,2,120,8.0,True,720,143.0,True,2880,376.0,True,True
2155,2155,2,120,11.0,True,720,128.0,True,2880,702.0,True,True
2156,2156,1,240,35.0,True,1440,122.0,True,4320,1115.0,True,True
2157,2157,2,120,10.0,True,720,185.0,True,2880,212.0,True,True
2158,2158,2,120,21.0,True,720,81.0,True,2880,413.0,True,True
2159,2159,2,120,15.0,True,720,136.0,True,2880,211.0,True,True
2160,2160,3,60,31.0,True,360,83.0,True,1440,202.0,True,True
2161,2161,3,60,48.0,True,360,97.0,True,1440,177.0,True,True
2162,2162,1,240,27.0,True,1440,94.0,True,4320,189.0,True,True
2163,2163,2,120,15.0,True,720,270.0,True,2880,315.0,True,True
2164,2164,1,240,32.0,True,1440,127.0,True,4320,279.0,True,True
2165,2165,1,240,18.0,True,1440,654.0,True,4320,828.0,True,True
2166,2166,3,60,12.0,True,360,,False,1440,,False,False
2167,2167,3,60,17.0,True,360,94.0,True,1440,549.0,True,True
2168,2168,2,120,15.0,True,720,284.0,True,2880,335.0,True,True
2169,2169,5,15,6.0,True,60,63.0,False,240,131.0,True,False
2170,2170,2,120,18.0,True,720,175.0,True,2880,1285.0,True,True
2171,2171,2,120,11.0,True,720,154.0,True,2880,304.0,True,True
2172,2172,1,240,54.0,True,1440,105.0,True,4320,365.0,True,True
2173,2173,1,240,42.0,True,1440,86.0,True,4320,194.0,True,True
2174,2174,2,120,37.0,True,720,119.0,True,2880,360.0,True,True
2175,2175,2,120,32.0,True,720,127.0,True,2880,212.0,True,True
2176,2176,5,15,15.0,True,60,62.0,False,240,239.0,True,False
2177,2177,1,240,80.0,True,1440,123.0,True,4320,196.0,True,True
2178,2178,2,120,38.0,True,720,132.0,True,2880,274.0,True,True
2179,2179,3,60,8.0,True,360,132.0,True,1440,342.0,True,True
2180,2180,4,30,23.0,True,180,222.0,False,720,347.0,True,False
2181,2181,1,240,3.0,True,1440,164.0,True,4320,1126.0,True,True
2182,2182,4,30,8.0,True,180,36.0,True,720,63.0,True,True
2183,2183,4,30,4.0,True,180,63.0,True,720,111.0,True,True
2184,2184,5,15,18.0,False,60,57.0,True,240,170.0,True,False
2185,2185,3,60,23.0,True,360,96.0,True,1440,141.0,True,True
2186,2186,1,240,9.0,True,1440,191.0,True,4320,297.0,True,True
2187,2187,2,120,10.0,True,720,134.0,True,2880,383.0,True,True
2188,2188,3,60,44.0,True,360,95.0,True,1440,274.0,True,True
2189,2189,1,240,43.0,True,1440,204.0,True,4320,612.0,True,True
2190,2190,1,240,17.0,True,1440,130.0,True,4320,270.0,True,True
2191,2191,1,240,32.0,True,1440,,False,4320,,False,False
2192,2192,3,60,22.0,True,360,71.0,True,1440,121.0,True,True
2193,2193,2,120,38.0,True,720,89.0,True,2880,282.0,True,True
2194,2194,3,60,10.0,True,360,293.0,True,1440,557.0,True,True
2195,2195,1,240,21.0,True,1440,100.0,True,4320,192.0,True,True
2196,2196,5,15,10.0,True,60,97.0,False,240,229.0,True,False
2197,2197,1,240,77.0,True,1440,136.0,True,4320,279.0,True,True
2198,2198,1,240,25.0,True,1440,112.0,True,4320,207.0,True,True
2199,2199,1,240,119.0,True,1440,189.0,True,4320,625.0,True,True
2200,2200,2,120,119.0,True,720,162.0,True,2880,271.0,True,True
2201,2201,1,240,9.0,True,1440,83.0,True,4320,417.0,True,True
2202,2202,1,240,52.0,True,1440,202.0,True,4320,1088.0,True,True
2203,2203,3,60,10.0,True,360,95.0,True,1440,324.0,True,True
2204,2204,1,240,78.0,True,1440,112.0,True,4320,124.0,True,True
2205,2205,2,120,33.0,True,720,130.0,True,2880,432.0,True,True
2206,2206,1,240,22.0,True,1440,341.0,True,4320,805.0,True,True
2207,2207,1,240,12.0,True,1440,132.0,True,4320,346.0,True,True
2208,2208,1,240,15.0,True,1440,105.0,True,4320,222.0,True,True
2209,2209,4,30,16.0,True,180,85.0,True,720,160.0,True,True
2210,2210,4,30,24.0,True,180,60.0,True,720,162.0,True,True
2211,2211,1,240,33.0,True,1440,164.0,True,4320,283.0,True,True
2212,2212,1,240,39.0,True,1440,97.0,True,4320,161.0,True,True
2213,2213,2,120,21.0,True,720,853.0,False,2880,1008.0,True,False
2214,2214,2,120,20.0,True,720,66.0,True,2880,571.0,True,True
2215,2215,1,240,9.0,True,1440,266.0,True,4320,804.0,True,True
2216,2216,1,240,17.0,True,1440,,False,4320,,False,False
2217,2217,2,120,32.0,True,720,88.0,True,2880,365.0,True,True
2218,2218,1,240,22.0,True,1440,100.0,True,4320,483.0,True,True
2219,2219,1,240,13.0,True,1440,140.0,True,4320,445.0,True,True
2220,2220,1,240,71.0,True,1440,196.0,True,4320,407.0,True,True
2221,2221,2,120,23.0,True,720,175.0,True,2880,644.0,True,True
2222,2222,2,120,19.0,True,720,159.0,True,2880,245.0,True,True
2223,2223,1,240,7.0,True,1440,115.0,True,4320,214.0,True,True
2224,2224,1,240,32.0,True,1440,230.0,True,4320,427.0,True,True
2225,2225,3,60,12.0,True,360,66.0,True,1440,338.0,True,True
2226,2226,1,240,30.0,True,1440,112.0,True,4320,173.0,True,True
2227,2227,5,15,5.0,True,60,96.0,False,240,117.0,True,False
2228,2228,1,240,25.0,True,1440,64.0,True,4320,402.0,True,True
2229,2229,3,60,22.0,True,360,63.0,True,1440,279.0,True,True
2230,2230,1,240,15.0,True,1440,96.0,True,4320,175.0,True,True
2231,2231,1,240,20.0,True,1440,396.0,True,4320,508.0,True,True
2232,2232,1,240,102.0,True,1440,259.0,True,4320,549.0,True,True
2233,2233,2,120,9.0,True,720,60.0,True,2880,99.0,True,True
2234,2234,1,240,20.0,True,1440,,False,4320,,False,False
2235,2235,2,120,34.0,True,720,,False,2880,,False,False
2236,2236,1,240,25.0,True,1440,146.0,True,4320,1313.0,True,True
2237,2237,3,60,11.0,True,360,159.0,True,1440,464.0,True,True
2238,2238,5,15,33.0,False,60,100.0,False,240,128.0,True,False
2239,2239,2,120,38.0,True,720,,False,2880,,False,False
2240,2240,4,30,17.0,True,180,53.0,True,720,206.0,True,True
2241,2241,2,120,77.0,True,720,168.0,True,2880,238.0,True,True
2242,2242,1,240,14.0,True,1440,50.0,True,4320,128.0,True,True
2243,2243,3,60,4.0,True,360,,False,1440,,False,False
2244,2244,4,30,10.0,True,180,,False,720,,False,False
2245,2245,1,240,81.0,True,1440,504.0,True,4320,693.0,True,True
2246,2246,1,240,27.0,True,1440,184.0,True,4320,601.0,True,True
2247,2247,3,60,,False,360,,False,1440,,False,False
2248,2248,1,240,21.0,True,1440,,False,4320,,False,False
2249,2249,2,120,20.0,True,720,94.0,True,2880,395.0,True,True
2250,2250,2,120,36.0,True,720,289.0,True,2880,385.0,True,True
2251,2251,1,240,27.0,True,1440,,False,4320,,False,False
2252,2252,2,120,60.0,True,720,253.0,True,2880,658.0,True,True
2253,2253,4,30,26.0,True,180,91.0,True,720,151.0,True,True
2254,2254,2,120,8.0,True,720,76.0,True,2880,1096.0,True,True
2255,2255,1,240,60.0,True,1440,248.0,True,4320,433.0,True,True
2256,2256,1,240,29.0,True,1440,197.0,True,4320,344.0,True,True
2257,2257,1,240,33.0,True,1440,261.0,True,4320,518.0,True,True
2258,2258,2,120,36.0,True,720,123.0,True,2880,145.0,True,True
2259,2259,5,15,12.0,True,60,100.0,False,240,169.0,True,False
2260,2260,1,240,21.0,True,1440,305.0,True,4320,408.0,True,True
2261,2261,1,240,14.0,True,1440,208.0,True,4320,904.0,True,True
2262,2262,2,120,13.0,True,720,235.0,True,2880,414.0,True,True
2263,2263,2,120,17.0,True,720,,False,2880,,False,False
2264,2264,3,60,48.0,True,360,198.0,True,1440,466.0,True,True
2265,2265,1,240,19.0,True,1440,148.0,True,4320,859.0,True,True
2266,2266,2,120,27.0,True,720,112.0,True,2880,165.0,True,True
2267,2267,1,240,26.0,True,1440,115.0,True,4320,421.0,True,True
2268,2268,3,60,22.0,True,360,109.0,True,1440,202.0,True,True
2269,2269,1,240,26.0,True,1440,190.0,True,4320,313.0,True,True
2270,2270,3,60,24.0,True,360,147.0,True,1440,456.0,True,True
2271,2271,1,240,59.0,True,1440,208.0,True,4320,559.0,True,True
2272,2272,3,60,5.0,True,360,80.0,True,1440,244.0,True,True
2273,2273,4,30,11.0,True,180,138.0,True,720,233.0,True,True
2274,2274,2,120,19.0,True,720,,False,2880,,False,False
2275,2275,3,60,3.0,True,360,107.0,True,1440,333.0,True,True
2276,2276,1,240,13.0,True,1440,332.0,True,4320,916.0,True,True
2277,2277,4,30,7.0,True,180,112.0,True,720,185.0,True,True
2278,2278,3,60,26.0,True,360,46.0,True,1440,1529.0,False,False
2279,2279,1,240,32.0,True,1440,208.0,True,4320,368.0,True,True
2280,2280,1,240,40.0,True,1440,248.0,True,4320,491.0,True,True
2281,2281,2,120,9.0,True,720,54.0,True,2880,128.0,True,True
2282,2282,2,120,12.0,True,720,242.0,True,2880,321.0,True,True
2283,2283,1,240,31.0,True,1440,76.0,True,4320,173.0,True,True
2284,2284,2,120,37.0,True,720,312.0,True,2880,575.0,True,True
2285,2285,1,240,36.0,True,1440,178.0,True,4320,1235.0,True,True
2286,2286,3,60,16.0,True,360,148.0,True,1440,392.0,True,True
2287,2287,5,15,18.0,False,60,78.0,False,240,252.0,False,False
2288,2288,1,240,50.0,True,1440,176.0,True,4320,297.0,True,True
2289,2289,3,60,31.0,True,360,108.0,True,1440,321.0,True,True
2290,2290,1,240,15.0,True,1440,355.0,True,4320,871.0,True,True
2291,2291,4,30,13.0,True,180,74.0,True,720,215.0,True,True
2292,2292,1,240,13.0,True,1440,77.0,True,4320,382.0,True,True
2293,2293,2,120,21.0,True,720,269.0,True,2880,909.0,True,True
2294,2294,3,60,22.0,True,360,106.0,True,1440,228.0,True,True
2295,2295,2,120,29.0,True,720,185.0,True,2880,316.0,True,True
2296,2296,3,60,14.0,True,360,81.0,True,1440,189.0,True,True
2297,2297,3,60,9.0,True,360,129.0,True,1440,417.0,True,True
2298,2298,1,240,36.0,True,1440,505.0,True,4320,596.0,True,True
2299,2299,3,60,45.0,True,360,168.0,True,1440,382.0,True,True
2300,2300,3,60,36.0,True,360,67.0,True,1440,196.0,True,True
2301,2301,1,240,27.0,True,1440,,False,4320,,False,False
2302,2302,2,120,9.0,True,720,72.0,True,2880,372.0,True,True
2303,2303,2,120,2.0,True,720,118.0,True,2880,409.0,True,True
2304,2304,3,60,33.0,True,360,346.0,True,1440,,False,False
2305,2305,4,30,15.0,True,180,83.0,True,720,177.0,True,True
2306,2306,1,240,36.0,True,1440,88.0,True,4320,247.0,True,True
2307,2307,4,30,28.0,True,180,108.0,True,720,187.0,True,True
2308,2308,1,240,10.0,True,1440,203.0,True,4320,453.0,True,True
2309,2309,2,120,32.0,True,720,493.0,True,2880,983.0,True,True
2310,2310,2,120,5.0,True,720,141.0,True,2880,247.0,True,True
2311,2311,5,15,3.0,True,60,,False,240,,False,False
2312,2312,1,240,24.0,True,1440,211.0,True,4320,825.0,True,True
2313,2313,1,240,31.0,True,1440,517.0,True,4320,614.0,True,True
2314,2314,1,240,14.0,True,1440,149.0,True,4320,,False,False
2315,2315,1,240,35.0,True,1440,101.0,True,4320,289.0,True,True
2316,2316,3,60,7.0,True,360,,False,1440,,False,False
2317,2317,2,120,40.0,True,720,65.0,True,2880,112.0,True,True
2318,2318,3,60,43.0,True,360,182.0,True,1440,375.0,True,True
2319,2319,3,60,71.0,False,360,139.0,True,1440,349.0,True,False
2320,2320,1,240,26.0,True,1440,221.0,True,4320,481.0,True,True
2321,2321,3,60,10.0,True,360,,False,1440,,False,False
2322,2322,2,120,157.0,False,720,213.0,True,2880,1064.0,True,False
2323,2323,2,120,34.0,True,720,85.0,True,2880,289.0,True,True
2324,2324,2,120,17.0,True,720,,False,2880,,False,False
2325,2325,5,15,2.0,True,60,322.0,False,240,377.0,False,False
2326,2326,3,60,29.0,True,360,140.0,True,1440,283.0,True,True
2327,2327,2,120,38.0,True,720,,False,2880,,False,False
2328,2328,5,15,8.0,True,60,117.0,False,240,374.0,False,False
2329,2329,1,240,12.0,True,1440,266.0,True,4320,478.0,True,True
2330,2330,2,120,50.0,True,720,,False,2880,,False,False
2331,2331,2,120,40.0,True,720,128.0,True,2880,210.0,True,True
2332,2332,1,240,3.0,True,1440,85.0,True,4320,585.0,True,True
2333,2333,2,120,15.0,True,720,92.0,True,2880,130.0,True,True
2334,2334,2,120,13.0,True,720,161.0,True,2880,408.0,True,True
2335,2335,1,240,19.0,True,1440,177.0,True,4320,728.0,True,True
2336,2336,2,120,21.0,True,720,482.0,True,2880,541.0,True,True
2337,2337,1,240,53.0,True,1440,217.0,True,4320,306.0,True,True
2338,2338,2,120,14.0,True,720,116.0,True,2880,401.0,True,True
2339,2339,1,240,17.0,True,1440,100.0,True,4320,226.0,True,True
2340,2340,1,240,15.0,True,1440,130.0,True,4320,268.0,True,True
2341,2341,1,240,8.0,True,1440,231.0,True,4320,409.0,True,True
2342,2342,1,240,50.0,True,1440,175.0,True,4320,563.0,True,True
2343,2343,2,120,74.0,True,720,333.0,True,2880,475.0,True,True
2344,2344,1,240,53.0,True,1440,155.0,True,4320,437.0,True,True
2345,2345,1,240,33.0,True,1440,144.0,True,4320,361.0,True,True
2346,2346,4,30,19.0,True,180,107.0,True,720,173.0,True,True
2347,2347,3,60,32.0,True,360,139.0,True,1440,198.0,True,True
2348,2348,2,120,78.0,True,720,144.0,True,2880,897.0,True,True
2349,2349,1,240,10.0,True,1440,203.0,True,4320,524.0,True,True
2350,2350,3,60,11.0,True,360,67.0,True,1440,264.0,True,True
2351,2351,1,240,61.0,True,1440,,False,4320,,False,False
2352,2352,3,60,1.0,True,360,91.0,True,1440,383.0,True,True
2353,2353,2,120,55.0,True,720,127.0,True,2880,1225.0,True,True
2354,2354,1,240,74.0,True,1440,251.0,True,4320,513.0,True,True
2355,2355,3,60,5.0,True,360,44.0,True,1440,313.0,True,True
2356,2356,1,240,40.0,True,1440,188.0,True,4320,492.0,True,True
2357,2357,3,60,5.0,True,360,154.0,True,1440,282.0,True,True
2358,2358,1,240,17.0,True,1440,84.0,True,4320,195.0,True,True
2359,2359,1,240,28.0,True,1440,122.0,True,4320,167.0,True,True
2360,2360,1,240,119.0,True,1440,225.0,True,4320,307.0,True,True
2361,2361,2,120,16.0,True,720,186.0,True,2880,248.0,True,True
2362,2362,2,120,9.0,True,720,39.0,True,2880,146.0,True,True
2363,2363,3,60,30.0,True,360,,False,1440,,False,False
2364,2364,3,60,24.0,True,360,106.0,True,1440,739.0,True,True
2365,2365,5,15,13.0,True,60,80.0,False,240,316.0,False,False
2366,2366,4,30,10.0,True,180,189.0,False,720,352.0,True,False
2367,2367,5,15,10.0,True,60,106.0,False,240,146.0,True,False
2368,2368,4,30,4.0,True,180,84.0,True,720,242.0,True,True
2369,2369,4,30,5.0,True,180,159.0,True,720,256.0,True,True
2370,2370,1,240,15.0,True,1440,146.0,True,4320,345.0,True,True
