alert_id,event_id,detected_at,source_product,asset_id,rule_id,severity,false_positive,safe_summary,data_classification
ALT-00010671,EVT-00034493,2025-05-12T14:31:37Z,EDY Shield,AST-0168,RUL-006,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010672,EVT-00042458,2026-01-15T15:47:42Z,EDY Sentinel,AST-0200,RUL-026,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010673,EVT-00050423,2025-12-31T12:09:12Z,External Synthetic,AST-0043,RUL-020,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010674,EVT-00058388,2025-08-06T13:22:23Z,External Synthetic,AST-0002,RUL-005,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010675,EVT-00066353,2025-08-27T23:44:08Z,EDY Shield,AST-0188,RUL-040,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010676,EVT-00074318,2025-12-25T18:15:26Z,EDY Shield,AST-0192,RUL-010,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010677,EVT-00082283,2026-07-21T23:13:50Z,External Synthetic,AST-0028,RUL-010,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010678,EVT-00090248,2026-07-21T17:00:33Z,External Synthetic,AST-0164,RUL-014,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010679,EVT-00098213,2026-03-26T07:57:41Z,External Synthetic,AST-0035,RUL-018,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010680,EVT-00106178,2025-03-15T06:42:46Z,EDY Sentinel,AST-0163,RUL-011,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010681,EVT-00114143,2025-04-21T12:47:32Z,EDY Shield,AST-0021,RUL-014,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010682,EVT-00002108,2025-12-08T09:58:09Z,External Synthetic,AST-0149,RUL-031,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010683,EVT-00010073,2025-10-08T09:14:13Z,EDY SIEM,AST-0081,RUL-038,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010684,EVT-00018038,2025-09-13T17:37:06Z,EDY Shield,AST-0232,RUL-011,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010685,EVT-00026003,2026-07-15T15:29:42Z,EDY Shield,AST-0186,RUL-044,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010686,EVT-00033968,2026-07-30T11:02:03Z,External Synthetic,AST-0013,RUL-042,High,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010687,EVT-00041933,2025-08-19T10:19:13Z,External Synthetic,AST-0032,RUL-040,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010688,EVT-00049898,2025-11-19T16:52:12Z,EDY Sentinel,AST-0112,RUL-005,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010689,EVT-00057863,2025-11-20T10:49:44Z,EDY RECON,AST-0092,RUL-031,High,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010690,EVT-00065828,2026-02-17T10:43:08Z,External Synthetic,AST-0154,RUL-039,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010691,EVT-00073793,2025-03-05T11:52:35Z,EDY SIEM,AST-0217,RUL-015,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010692,EVT-00081758,2025-11-13T14:30:04Z,EDY Sentinel,AST-0026,RUL-028,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010693,EVT-00089723,2025-02-07T15:14:39Z,External Synthetic,AST-0142,RUL-041,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010694,EVT-00097688,2026-03-13T14:48:01Z,External Synthetic,AST-0237,RUL-034,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010695,EVT-00105653,2025-11-22T21:36:47Z,EDY Shield,AST-0061,RUL-001,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010696,EVT-00113618,2025-11-27T12:49:28Z,External Synthetic,AST-0082,RUL-041,Critical,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010697,EVT-00001583,2025-07-05T17:01:30Z,EDY Shield,AST-0188,RUL-011,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010698,EVT-00009548,2025-11-26T12:13:30Z,EDY Shield,AST-0240,RUL-040,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010699,EVT-00017513,2025-07-26T17:56:34Z,External Synthetic,AST-0128,RUL-006,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010700,EVT-00025478,2026-03-04T13:49:49Z,EDY SIEM,AST-0134,RUL-011,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010701,EVT-00033443,2026-06-06T15:16:08Z,EDY SIEM,AST-0081,RUL-016,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010702,EVT-00041408,2025-11-10T07:06:00Z,EDY RECON,AST-0212,RUL-044,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010703,EVT-00049373,2025-11-04T04:22:26Z,External Synthetic,AST-0083,RUL-015,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010704,EVT-00057338,2025-06-15T08:33:24Z,EDY SIEM,AST-0235,RUL-001,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010705,EVT-00065303,2025-11-27T15:47:14Z,External Synthetic,AST-0068,RUL-025,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010706,EVT-00073268,2025-10-25T06:44:23Z,EDY Shield,AST-0115,RUL-021,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010707,EVT-00081233,2026-07-13T13:31:49Z,EDY Sentinel,AST-0223,RUL-026,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010708,EVT-00089198,2026-04-02T11:28:58Z,EDY SIEM,AST-0082,RUL-004,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010709,EVT-00097163,2025-10-02T20:39:52Z,External Synthetic,AST-0010,RUL-016,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010710,EVT-00105128,2026-02-25T07:50:44Z,EDY Shield,AST-0134,RUL-005,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010711,EVT-00113093,2025-06-23T10:47:17Z,EDY Shield,AST-0059,RUL-037,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010712,EVT-00001058,2026-01-31T12:46:42Z,External Synthetic,AST-0191,RUL-045,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010713,EVT-00009023,2026-04-19T20:51:15Z,EDY Shield,AST-0163,RUL-022,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010714,EVT-00016988,2025-11-13T22:00:57Z,External Synthetic,AST-0216,RUL-011,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010715,EVT-00024953,2025-10-06T07:47:48Z,External Synthetic,AST-0171,RUL-021,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010716,EVT-00032918,2026-01-25T00:33:05Z,External Synthetic,AST-0154,RUL-017,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010717,EVT-00040883,2025-09-19T15:56:37Z,EDY Shield,AST-0195,RUL-011,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010718,EVT-00048848,2026-03-24T09:06:55Z,EDY Shield,AST-0231,RUL-022,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010719,EVT-00056813,2025-03-05T12:36:12Z,External Synthetic,AST-0043,RUL-015,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010720,EVT-00064778,2025-08-16T14:32:15Z,EDY SIEM,AST-0039,RUL-040,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010721,EVT-00072743,2026-07-13T09:18:36Z,EDY Shield,AST-0088,RUL-042,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010722,EVT-00080708,2025-02-07T20:54:41Z,External Synthetic,AST-0092,RUL-014,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010723,EVT-00088673,2025-10-12T14:28:07Z,EDY Shield,AST-0170,RUL-009,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010724,EVT-00096638,2025-02-22T13:26:45Z,EDY Shield,AST-0151,RUL-011,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010725,EVT-00104603,2025-05-13T12:42:06Z,EDY RECON,AST-0087,RUL-043,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010726,EVT-00112568,2026-03-14T13:00:38Z,External Synthetic,AST-0225,RUL-042,Critical,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010727,EVT-00000533,2026-03-15T11:02:37Z,EDY RECON,AST-0104,RUL-010,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010728,EVT-00008498,2025-02-24T19:21:33Z,External Synthetic,AST-0011,RUL-014,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010729,EVT-00016463,2025-10-08T11:57:20Z,EDY Shield,AST-0023,RUL-037,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010730,EVT-00024428,2025-06-27T00:32:53Z,External Synthetic,AST-0138,RUL-040,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010731,EVT-00032393,2025-03-03T22:25:10Z,External Synthetic,AST-0102,RUL-004,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010732,EVT-00040358,2025-08-22T09:20:35Z,EDY RECON,AST-0181,RUL-006,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010733,EVT-00048323,2025-09-28T11:18:12Z,External Synthetic,AST-0038,RUL-040,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010734,EVT-00056288,2025-04-23T00:19:40Z,EDY RECON,AST-0020,RUL-018,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010735,EVT-00064253,2026-05-13T14:52:59Z,External Synthetic,AST-0050,RUL-028,informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010736,EVT-00072218,2026-07-24T11:58:58Z,EDY RECON,AST-0066,RUL-021,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010737,EVT-00080183,2025-06-15T11:06:19Z,External Synthetic,AST-0013,RUL-017,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010738,EVT-00088148,2025-02-21T15:23:40Z,EDY Shield,AST-0160,RUL-032,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010739,EVT-00096113,2025-09-22T07:53:16Z,EDY Shield,AST-0067,RUL-021,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010740,EVT-00104078,2025-11-04T17:10:21Z,External Synthetic,AST-0011,RUL-008,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010741,EVT-00112043,2025-10-11T10:42:52Z,External Synthetic,AST-0093,RUL-026,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010742,EVT-00000008,2025-04-22T00:17:39Z,EDY Shield,AST-0085,RUL-012,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010743,EVT-00007973,2026-06-16T15:11:17Z,EDY Shield,AST-0092,RUL-001,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010744,EVT-00015938,2026-02-14T22:20:06Z,External Synthetic,AST-0020,RUL-042,High,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010745,EVT-00023903,2026-05-29T09:21:16Z,EDY Sentinel,AST-0201,RUL-004,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010746,EVT-00031868,2025-06-20T16:49:00Z,External Synthetic,AST-0239,RUL-006,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010747,EVT-00039833,2025-07-17T07:39:31Z,EDY Sentinel,AST-0202,RUL-021,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010748,EVT-00047798,2025-10-06T01:11:26Z,EDY Sentinel,AST-0025,RUL-040,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010749,EVT-00055763,2025-04-23T00:04:14Z,EDY Sentinel,AST-0164,RUL-014,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010750,EVT-00063728,2025-07-05T11:29:26Z,EDY Sentinel,AST-0195,RUL-025,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010751,EVT-00071693,2026-05-08T16:38:37Z,EDY SIEM,AST-0179,RUL-005,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010752,EVT-00079658,2025-07-25T14:12:59Z,External Synthetic,AST-0155,RUL-028,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010753,EVT-00087623,2025-11-28T15:14:29Z,EDY SIEM,AST-0044,RUL-031,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010754,EVT-00095588,2026-05-28T19:41:32Z,External Synthetic,AST-0193,RUL-040,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010755,EVT-00103553,2026-07-15T17:46:51Z,EDY Shield,AST-0032,RUL-030,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010756,EVT-00111518,2026-04-21T17:07:21Z,External Synthetic,AST-0217,RUL-011,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010757,EVT-00119483,2026-03-26T20:58:43Z,EDY Sentinel,AST-0203,RUL-042,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010758,EVT-00007448,2025-07-29T05:50:02Z,External Synthetic,AST-0172,RUL-011,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010759,EVT-00015413,2025-02-21T06:35:59Z,EDY Shield,AST-0067,RUL-021,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010760,EVT-00023378,2025-04-05T22:19:33Z,EDY Shield,AST-0078,RUL-025,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010761,EVT-00031343,2026-05-29T10:47:25Z,External Synthetic,AST-0024,RUL-011,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010762,EVT-00039308,2026-05-09T14:23:37Z,EDY Shield,AST-0088,RUL-003,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010763,EVT-00047273,2026-06-14T20:29:25Z,External Synthetic,AST-0166,RUL-021,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010764,EVT-00055238,2026-01-16T11:38:36Z,EDY Sentinel,AST-0239,RUL-010,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010765,EVT-00063203,2026-01-06T15:04:39Z,External Synthetic,AST-0099,RUL-030,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010766,EVT-00071168,2026-07-16T12:11:05Z,External Synthetic,AST-0158,RUL-028,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010767,EVT-00079133,2026-03-09T09:53:29Z,External Synthetic,AST-0160,RUL-004,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010768,EVT-00087098,2025-12-28T12:08:36Z,EDY Sentinel,AST-0193,RUL-036,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010769,EVT-00095063,2026-05-09T08:06:46Z,External Synthetic,AST-0128,RUL-005,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010770,EVT-00103028,2026-05-07T14:04:32Z,External Synthetic,AST-0001,RUL-032,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010771,EVT-00110993,2025-03-07T15:31:26Z,External Synthetic,AST-0085,RUL-024,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010772,EVT-00118958,2025-10-31T14:53:40Z,External Synthetic,AST-0045,RUL-033,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010773,EVT-00006923,2026-01-26T11:36:18Z,External Synthetic,AST-0042,RUL-021,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010774,EVT-00014888,2025-06-09T07:36:27Z,EDY Sentinel,AST-0210,RUL-015,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010775,EVT-00022853,2026-06-09T08:41:56Z,EDY SIEM,AST-0089,RUL-022,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010776,EVT-00030818,2025-08-02T15:05:27Z,External Synthetic,AST-0077,RUL-034,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010777,EVT-00038783,2025-07-01T14:18:41Z,External Synthetic,AST-0141,RUL-044,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010778,EVT-00046748,2025-12-16T15:49:09Z,EDY Shield,AST-0119,RUL-025,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010779,EVT-00054713,2026-07-25T13:37:52Z,EDY Shield,AST-0100,RUL-009,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010780,EVT-00062678,2025-11-10T13:07:04Z,External Synthetic,AST-0174,RUL-029,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010781,EVT-00070643,2025-09-05T10:41:26Z,EDY Sentinel,AST-0183,RUL-009,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010782,EVT-00078608,2026-07-24T00:38:28Z,EDY SIEM,AST-0033,RUL-017,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010783,EVT-00086573,2025-03-07T14:34:54Z,EDY SIEM,AST-0118,RUL-009,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010784,EVT-00094538,2026-05-22T12:24:27Z,EDY SIEM,AST-0014,RUL-029,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010785,EVT-00102503,2026-04-26T10:51:20Z,External Synthetic,AST-0005,RUL-003,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010786,EVT-00110468,2026-04-13T11:30:59Z,EDY Sentinel,AST-0124,RUL-022,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010787,EVT-00118433,2026-04-06T01:35:13Z,EDY SIEM,AST-0137,RUL-004,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010788,EVT-00006397,2025-04-03T19:19:47Z,EDY Shield,AST-0055,RUL-036,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010789,EVT-00014363,2026-06-18T14:11:33Z,EDY SIEM,AST-0196,RUL-009,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010790,EVT-00022328,2026-03-16T19:37:40Z,External Synthetic,AST-0045,RUL-021,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010791,EVT-00030293,2026-01-19T17:53:49Z,External Synthetic,AST-0235,RUL-035,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010792,EVT-00038258,2025-06-07T14:42:37Z,EDY SIEM,AST-0002,RUL-023,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010793,EVT-00046223,2026-03-02T08:10:40Z,External Synthetic,AST-0122,RUL-006,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010794,EVT-00054188,2025-09-09T11:09:50Z,External Synthetic,AST-0057,RUL-007,High,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010795,EVT-00062153,2026-05-01T10:01:28Z,External Synthetic,AST-0217,RUL-014,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010796,EVT-00070118,2025-09-07T01:04:43Z,EDY SIEM,AST-0114,RUL-025,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010797,EVT-00078083,2026-06-25T08:01:11Z,EDY Shield,AST-0028,RUL-034,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010798,EVT-00086048,2026-07-17T14:46:48Z,EDY RECON,AST-0192,RUL-021,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010799,EVT-00094013,2025-07-20T12:54:48Z,EDY RECON,AST-0211,RUL-037,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010800,EVT-00101978,2026-03-20T23:38:49Z,External Synthetic,AST-0205,RUL-025,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010801,EVT-00109943,2026-02-08T08:26:37Z,External Synthetic,AST-0044,RUL-039,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010802,EVT-00117908,2026-05-08T08:58:57Z,External Synthetic,AST-0084,RUL-035,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010803,EVT-00005872,2026-05-27T14:08:33Z,External Synthetic,AST-0121,RUL-020,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010804,EVT-00013837,2025-09-22T08:52:47Z,External Synthetic,AST-0151,RUL-040,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010805,EVT-00021803,2025-09-12T15:32:54Z,EDY Sentinel,AST-0022,RUL-038,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010806,EVT-00029768,2025-07-13T21:02:22Z,External Synthetic,AST-0147,RUL-030,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010807,EVT-00037733,2025-03-26T06:40:21Z,External Synthetic,AST-0233,RUL-045,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010808,EVT-00045698,2025-08-25T13:53:28Z,External Synthetic,AST-0062,RUL-009,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010809,EVT-00053663,2026-04-18T13:19:24Z,External Synthetic,AST-0040,RUL-004,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010810,EVT-00061628,2026-04-06T08:41:13Z,EDY Shield,AST-0104,RUL-006,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00010811,EVT-00069593,2026-05-23T00:25:06Z,EDY Sentinel,AST-0022,RUL-002,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
